manzana_code,number_buildings_sampling,prior_unw_crime2_num,prior_w_crime_num_std,order_id,survey_id,respondent_type,physical_abuse_police,physical_abuse_military,verbal_abuse_police,verbal_abuse_military,age,date,d_seen_police,d_seen_military,d_interacting_police,d_interacting_military,d_idchecking_police,d_idchecking_military,d_arresting_police,d_arresting_military,treatment,area,bat_min,cai_min,ptr_min,iweight,barrio_code,gender,abuse_police,abuse_military
7600110000000018010171,,0.0,-0.4307519793510437,4,15834,2,0,0,0,0,55,2019-12-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,267280.90625,161.718149008912,2086.77378033759,1897.76619157,1.3611615896224976,22,1,0.0,0.0
7600110000000018010171,,0.0,-0.4307519793510437,1,15831,2,0,0,0,0,32,2019-12-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,267280.90625,161.718149008912,2086.77378033759,1897.76619157,1.3611615896224976,22,0,0.0,0.0
7600110000000018010171,,0.0,-0.4307519793510437,3,15833,2,0,0,0,0,39,2019-12-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,267280.90625,161.718149008912,2086.77378033759,1897.76619157,1.3611615896224976,22,0,0.0,0.0
7600110000000018010171,,0.0,-0.4307519793510437,5,15835,2,0,0,0,0,50,2019-12-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,267280.90625,161.718149008912,2086.77378033759,1897.76619157,1.3611615896224976,22,0,0.0,0.0
7600110000000018020101,14.0,0.0,-0.4307519793510437,5,15955,2,0,0,0,0,22,2019-12-17,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,20914.158203125,737.540492114368,1792.35070768432,1115.85245781593,1.452081322669983,22,0,0.0,0.0
7600110000000018020101,14.0,0.0,-0.4307519793510437,3,15953,2,1,0,1,0,59,2019-12-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,20914.158203125,737.540492114368,1792.35070768432,1115.85245781593,1.452081322669983,22,1,1.0,0.0
7600110000000018020101,14.0,0.0,-0.4307519793510437,4,15954,2,0,0,0,0,63,2019-12-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,20914.158203125,737.540492114368,1792.35070768432,1115.85245781593,1.452081322669983,22,0,0.0,0.0
7600110000000018020101,14.0,0.0,-0.4307519793510437,1,15951,2,0,0,0,0,21,2019-12-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20914.158203125,737.540492114368,1792.35070768432,1115.85245781593,1.452081322669983,22,0,0.0,0.0
7600110000000018020105,77.0,0.0,-0.4307519793510437,2,912,1,0,0,0,0,54,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11475.134765625,820.540314129948,1586.74418655115,933.439242934941,11.904762268066406,11,1,0.0,0.0
7600110000000018020105,77.0,0.0,-0.4307519793510437,1,911,2,0,0,0,0,50,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11475.134765625,820.540314129948,1586.74418655115,933.439242934941,11.904762268066406,11,0,0.0,0.0
7600110000000018020105,77.0,0.0,-0.4307519793510437,4,914,1,0,0,1,0,19,2019-11-09,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11475.134765625,820.540314129948,1586.74418655115,933.439242934941,11.904762268066406,11,1,1.0,0.0
7600110000000018020105,77.0,0.0,-0.4307519793510437,5,915,2,0,0,0,0,70,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11475.134765625,820.540314129948,1586.74418655115,933.439242934941,11.904762268066406,11,1,0.0,0.0
7600110000000018020106,27.0,2.0,0.3138473927974701,3,1013,1,0,0,0,0,80,2019-11-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3244.08544921875,814.90893288342,1637.15599500704,958.448121321827,11.538461685180664,11,1,0.0,0.0
7600110000000018020106,27.0,2.0,0.3138473927974701,5,1015,2,0,0,0,0,23,2019-11-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3244.08544921875,814.90893288342,1637.15599500704,958.448121321827,11.538461685180664,11,0,0.0,0.0
7600110000000018020106,27.0,2.0,0.3138473927974701,2,1012,2,0,0,0,0,25,2019-11-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3244.08544921875,814.90893288342,1637.15599500704,958.448121321827,11.538461685180664,11,0,0.0,0.0
7600110000000018020106,27.0,2.0,0.3138473927974701,4,1014,2,0,0,0,0,44,2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3244.08544921875,814.90893288342,1637.15599500704,958.448121321827,11.538461685180664,11,1,0.0,0.0
7600110000000018020108,18.0,0.0,-0.4307519793510437,5,54125,2,0,0,0,0,62,2019-11-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.419677734375,809.316236089585,1733.77854959359,1014.90711780262,4.545454502105713,11,1,0.0,0.0
7600110000000018020108,18.0,0.0,-0.4307519793510437,3,54123,2,0,0,0,0,23,2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.419677734375,809.316236089585,1733.77854959359,1014.90711780262,4.545454502105713,11,1,0.0,0.0
7600110000000018020108,18.0,0.0,-0.4307519793510437,2,54122,2,0,0,0,0,34,2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.419677734375,809.316236089585,1733.77854959359,1014.90711780262,4.545454502105713,11,1,0.0,0.0
7600110000000018020108,18.0,0.0,-0.4307519793510437,1,54121,2,0,0,0,0,72,2019-11-12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1973.419677734375,809.316236089585,1733.77854959359,1014.90711780262,4.545454502105713,11,0,0.0,0.0
7600110000000018020109,14.0,0.0,-0.4307519793510437,4,54274,1,0,0,0,0,18,2019-12-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.4537353515625,746.626391461512,1726.6929370724,1065.62641339043,4.601226806640625,11,0,0.0,0.0
7600110000000018020109,14.0,0.0,-0.4307519793510437,2,54272,2,0,0,0,0,21,2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.4537353515625,746.626391461512,1726.6929370724,1065.62641339043,4.601226806640625,11,1,0.0,0.0
7600110000000018020109,14.0,0.0,-0.4307519793510437,1,54271,2,0,0,0,0,73,2019-12-17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1804.4537353515625,746.626391461512,1726.6929370724,1065.62641339043,4.601226806640625,11,0,0.0,0.0
7600110000000018020109,14.0,0.0,-0.4307519793510437,3,54273,2,0,0,0,0,30,2019-12-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.4537353515625,746.626391461512,1726.6929370724,1065.62641339043,4.601226806640625,11,0,0.0,0.0
7600110000000018020112,19.0,2.0,0.3138473927974701,1,16511,2,0,0,0,0,24,2019-11-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1940.904296875,684.690824816518,1678.6949804256,1094.47023762443,1.436781644821167,11,1,0.0,0.0
7600110000000018020112,19.0,2.0,0.3138473927974701,3,16513,2,0,0,0,0,65,2019-11-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1940.904296875,684.690824816518,1678.6949804256,1094.47023762443,1.436781644821167,11,1,0.0,0.0
7600110000000018020112,19.0,2.0,0.3138473927974701,5,16515,2,0,0,0,0,34,2019-11-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1940.904296875,684.690824816518,1678.6949804256,1094.47023762443,1.436781644821167,11,1,0.0,0.0
7600110000000018020112,19.0,2.0,0.3138473927974701,2,16512,2,0,0,0,0,73,2019-11-08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1940.904296875,684.690824816518,1678.6949804256,1094.47023762443,1.436781644821167,11,1,0.0,0.0
7600110000000018020114,23.0,1.0,0.23938751220703125,2,1132,2,0,0,0,0,50,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2064.43701171875,618.934039528778,1716.59970139894,1171.11121114661,10.13513469696045,11,1,0.0,0.0
7600110000000018020114,23.0,1.0,0.23938751220703125,3,1133,2,0,0,1,0,28,2019-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2064.43701171875,618.934039528778,1716.59970139894,1171.11121114661,10.13513469696045,11,1,1.0,0.0
7600110000000018020114,23.0,1.0,0.23938751220703125,5,1135,2,0,0,0,0,52,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2064.43701171875,618.934039528778,1716.59970139894,1171.11121114661,10.13513469696045,11,1,0.0,0.0
7600110000000018020114,23.0,1.0,0.23938751220703125,4,1134,2,0,0,0,0,72,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2064.43701171875,618.934039528778,1716.59970139894,1171.11121114661,10.13513469696045,11,0,0.0,0.0
7600110000000018020117,24.0,0.0,-0.4307519793510437,2,1232,2,0,0,0,0,64,2019-11-09,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3058.958984375,548.507698251045,1703.52798042627,1225.425530689,11.194029808044434,11,0,0.0,0.0
7600110000000018020117,24.0,0.0,-0.4307519793510437,5,1235,2,0,0,0,0,60,2019-11-09,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3058.958984375,548.507698251045,1703.52798042627,1225.425530689,11.194029808044434,11,0,0.0,0.0
7600110000000018020117,24.0,0.0,-0.4307519793510437,4,1234,2,0,0,0,0,53,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3058.958984375,548.507698251045,1703.52798042627,1225.425530689,11.194029808044434,11,1,0.0,0.0
7600110000000018020117,24.0,0.0,-0.4307519793510437,1,1231,1,0,0,0,0,63,2019-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3058.958984375,548.507698251045,1703.52798042627,1225.425530689,11.194029808044434,11,1,0.0,0.0
7600110000000018020120,25.0,0.0,-0.4307519793510437,1,54311,2,0,0,0,0,68,2019-11-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.650634765625,656.782228256312,1639.01580835607,1102.22968485348,5.0,11,0,0.0,0.0
7600110000000018020120,25.0,0.0,-0.4307519793510437,5,54315,2,0,0,0,0,54,2019-11-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.650634765625,656.782228256312,1639.01580835607,1102.22968485348,5.0,11,1,0.0,0.0
7600110000000018020120,25.0,0.0,-0.4307519793510437,2,54312,1,0,0,0,0,52,2019-11-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.650634765625,656.782228256312,1639.01580835607,1102.22968485348,5.0,11,1,0.0,0.0
7600110000000018020120,25.0,0.0,-0.4307519793510437,3,54313,2,0,0,0,0,73,2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.650634765625,656.782228256312,1639.01580835607,1102.22968485348,5.0,11,1,0.0,0.0
7600110000000018020205,85.0,0.0,-0.4307519793510437,5,1315,2,0,0,0,0,67,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14296.623046875,730.1303586311,1500.38489635305,999.451529617214,10.638298034667969,11,0,0.0,0.0
7600110000000018020205,85.0,0.0,-0.4307519793510437,1,1311,1,0,0,0,0,53,2019-11-09,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,14296.623046875,730.1303586311,1500.38489635305,999.451529617214,10.638298034667969,11,0,0.0,0.0
7600110000000018020205,85.0,0.0,-0.4307519793510437,4,1314,2,0,0,0,0,48,2019-11-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14296.623046875,730.1303586311,1500.38489635305,999.451529617214,10.638298034667969,11,1,0.0,0.0
7600110000000018020205,85.0,0.0,-0.4307519793510437,3,1313,2,0,0,0,0,56,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14296.623046875,730.1303586311,1500.38489635305,999.451529617214,10.638298034667969,11,1,0.0,0.0
7600110000000018020216,34.0,0.0,-0.4307519793510437,3,1423,1,0,0,0,0,32,2019-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7065.99853515625,624.253544868474,1231.47086524099,938.296811469155,11.4503812789917,11,1,0.0,0.0
7600110000000018020216,34.0,0.0,-0.4307519793510437,5,1425,1,0,0,0,0,40,2019-11-09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7065.99853515625,624.253544868474,1231.47086524099,938.296811469155,11.4503812789917,11,0,0.0,0.0
7600110000000018020216,34.0,0.0,-0.4307519793510437,4,1424,2,0,0,0,0,50,2019-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7065.99853515625,624.253544868474,1231.47086524099,938.296811469155,11.4503812789917,11,0,0.0,0.0
7600110000000018020216,34.0,0.0,-0.4307519793510437,1,1421,1,0,0,0,0,28,2019-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7065.99853515625,624.253544868474,1231.47086524099,938.296811469155,11.4503812789917,11,1,0.0,0.0
7600110000000018020217,49.0,0.0,-0.4307519793510437,1,18271,2,0,0,0,0,47,2019-12-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6453.0830078125,662.860279165294,1215.90281252537,1029.81875541839,1.5060241222381592,11,0,0.0,0.0
7600110000000018020217,49.0,0.0,-0.4307519793510437,2,18272,1,0,0,0,0,56,2019-12-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6453.0830078125,662.860279165294,1215.90281252537,1029.81875541839,1.5060241222381592,11,1,0.0,0.0
7600110000000018020217,49.0,0.0,-0.4307519793510437,4,18274,2,0,0,0,0,42,2019-12-17,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6453.0830078125,662.860279165294,1215.90281252537,1029.81875541839,1.5060241222381592,11,0,0.0,0.0
7600110000000018020217,49.0,0.0,-0.4307519793510437,3,18273,1,0,0,0,0,33,2019-12-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6453.0830078125,662.860279165294,1215.90281252537,1029.81875541839,1.5060241222381592,11,1,0.0,0.0
7600110000000018020218,47.0,1.0,-0.0584522970020771,1,54561,2,0,0,0,0,85,2019-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6611.13916015625,711.456911554143,1209.91440113693,1118.80173831136,6.726457595825195,25,0,0.0,0.0
7600110000000018020218,47.0,1.0,-0.0584522970020771,3,54563,2,0,0,0,0,38,2019-12-10,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6611.13916015625,711.456911554143,1209.91440113693,1118.80173831136,6.726457595825195,25,1,0.0,0.0
7600110000000018020218,47.0,1.0,-0.0584522970020771,2,54562,2,0,0,0,0,52,2019-12-10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6611.13916015625,711.456911554143,1209.91440113693,1118.80173831136,6.726457595825195,25,1,0.0,0.0
7600110000000018020218,47.0,1.0,-0.0584522970020771,4,54564,2,0,0,0,0,71,2019-12-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6611.13916015625,711.456911554143,1209.91440113693,1118.80173831136,6.726457595825195,25,1,0.0,0.0
7600110000000018020223,15.0,1.0,-0.0584522970020771,3,54813,2,0,0,0,0,61,2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.130126953125,665.57551518326,1189.07916609148,1223.81325220554,3.9164490699768066,25,0,0.0,0.0
7600110000000018020223,15.0,1.0,-0.0584522970020771,1,54811,2,0,0,0,0,55,2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.130126953125,665.57551518326,1189.07916609148,1223.81325220554,3.9164490699768066,25,1,0.0,0.0
7600110000000018020223,15.0,1.0,-0.0584522970020771,2,54812,2,0,0,0,0,68,2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.130126953125,665.57551518326,1189.07916609148,1223.81325220554,3.9164490699768066,25,0,0.0,0.0
7600110000000018020223,15.0,1.0,-0.0584522970020771,4,54814,2,0,0,0,0,38,2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.130126953125,665.57551518326,1189.07916609148,1223.81325220554,3.9164490699768066,25,1,0.0,0.0
7600110000000018020224,35.0,1.0,-0.0584522970020771,5,18475,2,0,0,0,0,45,2019-12-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5215.08740234375,581.460793528579,1378.27877919218,1174.36304195413,1.4395393133163452,25,1,0.0,0.0
7600110000000018020224,35.0,1.0,-0.0584522970020771,3,18473,2,0,0,0,0,84,2019-12-09,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5215.08740234375,581.460793528579,1378.27877919218,1174.36304195413,1.4395393133163452,25,1,0.0,0.0
7600110000000018020224,35.0,1.0,-0.0584522970020771,4,18474,2,0,0,0,0,25,2019-12-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5215.08740234375,581.460793528579,1378.27877919218,1174.36304195413,1.4395393133163452,25,1,0.0,0.0
7600110000000018020224,35.0,1.0,-0.0584522970020771,1,18471,2,1,0,0,0,47,2019-12-09,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5215.08740234375,581.460793528579,1378.27877919218,1174.36304195413,1.4395393133163452,25,0,1.0,0.0
7600110000000018020225,43.0,1.0,-0.0584522970020771,1,18571,1,0,0,0,0,36,2019-12-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4574.21240234375,437.661143243101,1468.62630505722,1311.42072914229,1.5321756601333618,25,1,0.0,0.0
7600110000000018020225,43.0,1.0,-0.0584522970020771,2,18572,1,0,0,0,0,60,2019-12-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4574.21240234375,437.661143243101,1468.62630505722,1311.42072914229,1.5321756601333618,25,1,0.0,0.0
7600110000000018020225,43.0,1.0,-0.0584522970020771,5,18575,1,0,0,0,0,52,2019-12-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4574.21240234375,437.661143243101,1468.62630505722,1311.42072914229,1.5321756601333618,25,1,0.0,0.0
7600110000000018020225,43.0,1.0,-0.0584522970020771,3,18573,2,0,0,0,0,59,2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4574.21240234375,437.661143243101,1468.62630505722,1311.42072914229,1.5321756601333618,25,0,0.0,0.0
7600110000000018020229,37.0,0.0,-0.4307519793510437,4,1574,2,0,0,0,0,46,2019-12-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2868.620361328125,504.856993270158,1409.56358955842,1255.70678447651,10.8695650100708,25,1,0.0,0.0
7600110000000018020229,37.0,0.0,-0.4307519793510437,2,1572,2,0,0,0,0,67,2019-12-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2868.620361328125,504.856993270158,1409.56358955842,1255.70678447651,10.8695650100708,25,1,0.0,0.0
7600110000000018020229,37.0,0.0,-0.4307519793510437,1,1571,2,0,0,0,0,57,2019-12-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2868.620361328125,504.856993270158,1409.56358955842,1255.70678447651,10.8695650100708,25,1,0.0,0.0
7600110000000018020229,37.0,0.0,-0.4307519793510437,5,1575,1,0,0,0,0,39,2019-12-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2868.620361328125,504.856993270158,1409.56358955842,1255.70678447651,10.8695650100708,25,1,0.0,0.0
7600110000000018020230,21.0,0.0,-0.4307519793510437,1,18771,2,0,0,0,0,79,2019-12-16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1562.3031005859375,512.566355163859,1454.07179959301,1226.43024819973,1.6077170372009277,25,0,0.0,0.0
7600110000000018020230,21.0,0.0,-0.4307519793510437,2,18772,2,0,0,0,0,27,2019-12-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1562.3031005859375,512.566355163859,1454.07179959301,1226.43024819973,1.6077170372009277,25,1,0.0,0.0
7600110000000018020230,21.0,0.0,-0.4307519793510437,5,18775,1,0,0,0,0,51,2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1562.3031005859375,512.566355163859,1454.07179959301,1226.43024819973,1.6077170372009277,25,1,0.0,0.0
7600110000000018020230,21.0,0.0,-0.4307519793510437,3,18773,2,0,0,0,0,42,2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1562.3031005859375,512.566355163859,1454.07179959301,1226.43024819973,1.6077170372009277,25,1,0.0,0.0
7600110000000018020232,8.0,0.0,-0.4307519793510437,2,18862,2,0,0,0,0,67,2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,327.505126953125,510.799745014563,1365.39959314304,1280.80490591277,2.2388060092926025,25,1,0.0,0.0
7600110000000018020232,8.0,0.0,-0.4307519793510437,5,18865,2,0,0,0,0,47,2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,327.505126953125,510.799745014563,1365.39959314304,1280.80490591277,2.2388060092926025,25,1,0.0,0.0
7600110000000018020232,8.0,0.0,-0.4307519793510437,4,18864,2,0,0,0,0,61,2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,327.505126953125,510.799745014563,1365.39959314304,1280.80490591277,2.2388060092926025,25,1,0.0,0.0
7600110000000018020232,8.0,0.0,-0.4307519793510437,3,18863,2,0,0,0,0,19,2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,327.505126953125,510.799745014563,1365.39959314304,1280.80490591277,2.2388060092926025,25,1,0.0,0.0
7600110000000018020234,93.0,2.0,1.6913563013076782,2,1622,1,0,0,0,0,44,2019-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11912.6044921875,650.766890968424,1400.42868247972,1086.41993994975,11.27819538116455,11,0,0.0,0.0
7600110000000018020234,93.0,2.0,1.6913563013076782,5,1625,1,0,0,0,0,40,2019-11-09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11912.6044921875,650.766890968424,1400.42868247972,1086.41993994975,11.27819538116455,11,0,0.0,0.0
7600110000000018020234,93.0,2.0,1.6913563013076782,1,1621,2,0,0,0,0,76,2019-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11912.6044921875,650.766890968424,1400.42868247972,1086.41993994975,11.27819538116455,11,1,0.0,0.0
7600110000000018020234,93.0,2.0,1.6913563013076782,3,1623,1,0,0,0,0,63,2019-11-09,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11912.6044921875,650.766890968424,1400.42868247972,1086.41993994975,11.27819538116455,11,0,0.0,0.0
7600110000000018020308,24.0,0.0,-0.4307519793510437,2,55112,2,0,0,0,0,80,2019-12-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.5224609375,657.942866678998,1168.5027631414,1285.3985961698,3.3557045459747314,25,1,0.0,0.0
7600110000000018020308,24.0,0.0,-0.4307519793510437,1,55111,1,0,0,0,0,30,2019-12-17,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2121.5224609375,657.942866678998,1168.5027631414,1285.3985961698,3.3557045459747314,25,1,0.0,0.0
7600110000000018020308,24.0,0.0,-0.4307519793510437,4,55114,1,0,0,0,0,39,2019-12-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.5224609375,657.942866678998,1168.5027631414,1285.3985961698,3.3557045459747314,25,1,0.0,0.0
7600110000000018020308,24.0,0.0,-0.4307519793510437,5,55115,2,0,0,0,0,45,2019-12-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.5224609375,657.942866678998,1168.5027631414,1285.3985961698,3.3557045459747314,25,1,0.0,0.0
7600110000000018020310,31.0,0.0,-0.4307519793510437,5,55265,2,0,0,0,0,64,2019-12-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7046.20263671875,597.670161465697,1219.99422694855,1524.56323802787,3.554502487182617,25,0,0.0,0.0
7600110000000018020310,31.0,0.0,-0.4307519793510437,2,55262,2,0,0,0,0,56,2019-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7046.20263671875,597.670161465697,1219.99422694855,1524.56323802787,3.554502487182617,25,1,0.0,0.0
7600110000000018020310,31.0,0.0,-0.4307519793510437,1,55261,2,0,0,0,0,72,2019-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7046.20263671875,597.670161465697,1219.99422694855,1524.56323802787,3.554502487182617,25,0,0.0,0.0
7600110000000018020310,31.0,0.0,-0.4307519793510437,4,55264,2,0,0,0,0,52,2019-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7046.20263671875,597.670161465697,1219.99422694855,1524.56323802787,3.554502487182617,25,1,0.0,0.0
7600110000000018020326,38.0,0.0,-0.4307519793510437,5,1895,2,0,0,0,0,45,2019-12-10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5018.39501953125,439.912036543072,1398.6968797003,1369.76590283106,12.096774101257324,25,0,0.0,0.0
7600110000000018020326,38.0,0.0,-0.4307519793510437,4,1894,2,0,0,0,0,68,2019-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5018.39501953125,439.912036543072,1398.6968797003,1369.76590283106,12.096774101257324,25,1,0.0,0.0
7600110000000018020326,38.0,0.0,-0.4307519793510437,1,1891,2,0,0,0,0,73,2019-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5018.39501953125,439.912036543072,1398.6968797003,1369.76590283106,12.096774101257324,25,1,0.0,0.0
7600110000000018020326,38.0,0.0,-0.4307519793510437,2,1892,1,0,0,0,0,55,2019-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5018.39501953125,439.912036543072,1398.6968797003,1369.76590283106,12.096774101257324,25,0,0.0,0.0
7600110000000018020328,9.0,0.0,-0.4307519793510437,2,1972,1,0,0,0,0,48,2019-12-10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1413.846435546875,423.807210129081,1381.23572727131,1500.81523312677,13.513513565063477,25,0,0.0,0.0
7600110000000018020328,9.0,0.0,-0.4307519793510437,4,1974,1,0,0,0,0,63,2019-12-10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1413.846435546875,423.807210129081,1381.23572727131,1500.81523312677,13.513513565063477,25,0,0.0,0.0
7600110000000018020328,9.0,0.0,-0.4307519793510437,3,1973,1,0,0,0,0,52,2019-12-10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1413.846435546875,423.807210129081,1381.23572727131,1500.81523312677,13.513513565063477,25,0,0.0,0.0
7600110000000018020328,9.0,0.0,-0.4307519793510437,1,1971,2,0,0,0,0,50,2019-12-10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1413.846435546875,423.807210129081,1381.23572727131,1500.81523312677,13.513513565063477,25,1,0.0,0.0
