barrio_num,manzana,barrio,manzana_25m1,manzana_25m2,manzana_25m3,manzana_25m4,manzana_25m5,manzana_25m6,manzana_25m7,manzana_25m8,manzana_25m9,manzana_25m10,manzana_25m11,manzana_25m12,manzana_25m13,manzana_25m14,manzana_25m15,manzana_25m16,manzana_25m17,manzana_25m18,manzana_25m19,manzana_25m20,manzana_25m21,manzana_25m22,manzana_25m23,manzana_25m24,manzana_25m25,manzana_25m26,manzana_25m27,manzana_25m28,manzana_25m29,manzana_25m30,manzana_25m31,manzana_25m32,manzana_25m33,manzana_25m34,manzana_25m35,manzana_25m36,manzana_25m37,manzana_25m38,manzana_25m39,manzana_25m40,manzana_25m41,manzana_25m42,manzana_25m43,manzana_25m44,manzana_25m45
166,7600110000000020080225,Lleras Camargo,7600110000000020080224,7600110000000020080233,7600110000000020080231,7600110000000020080206,7600110000000020080226,7600110000000020070106,7600110000000020080210,7600110000000020080230,7600110000000020080201,7600110000000020080232,7600110000000020080235,7600110000000020070121,7600110000000020080205,7600110000000020080209,7600110000000020080223,7600110000000020080216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080226,Lleras Camargo,7600110000000020080236,7600110000000020080201,7600110000000020080237,7600110000000020070117,7600110000000020080232,7600110000000020080216,7600110000000020080231,7600110000000020080225,7600110000000020070121,7600110000000020070118,7600110000000020080233,7600110000000020080113,7600110000000020070106,7600110000000020080112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080227,Lleras Camargo,7600110000000020080228,7600110000000020080307,7600110000000020080221,7600110000000020080214,7600110000000020080310,7600110000000020080306,7600110000000020080238,7600110000000020080209,7600110000000020080210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080228,Lleras Camargo,7600110000000020080227,7600110000000020080221,7600110000000020080210,7600110000000020080209,7600110000000020080214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080229,Tierra Blanca,7600110000000020080209,7600110000000020080222,7600110000000020080214,7600110000000020080208,7600110000000020080230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080230,Tierra Blanca,7600110000000020080209,7600110000000020080223,7600110000000020080210,7600110000000020080225,7600110000000020080206,7600110000000020080214,7600110000000020080235,7600110000000020080208,7600110000000020080229,7600110000000020080234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080231,Lleras Camargo,7600110000000020080225,7600110000000020080226,7600110000000020070106,7600110000000020070121,7600110000000020080216,7600110000000020080233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080232,Lleras Camargo,7600110000000020080201,7600110000000020080226,7600110000000020080233,7600110000000020080225,7600110000000020080236,7600110000000020080112,7600110000000020080216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080233,Lleras Camargo,7600110000000020080225,7600110000000020080201,7600110000000020080224,7600110000000020080205,7600110000000020080232,7600110000000020080226,7600110000000020080206,7600110000000020080231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080234,Tierra Blanca,7600110000000020080235,7600110000000020080223,7600110000000020080208,7600110000000020080110,7600110000000020080224,7600110000000020080206,7600110000000020080209,7600110000000020080230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080235,Lleras Camargo,7600110000000020080224,7600110000000020080206,7600110000000020080110,7600110000000020080234,7600110000000020080223,7600110000000020080225,7600110000000020080111,7600110000000020080230,7600110000000020080209,7600110000000020080208,7600110000000020080205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080236,Lleras Camargo,7600110000000020080226,7600110000000020080237,7600110000000020080201,7600110000000020080112,7600110000000020080113,7600110000000020080232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080237,Lleras Camargo,7600110000000020080226,7600110000000020070117,7600110000000020080236,7600110000000020080113,7600110000000020080112,7600110000000020070118,7600110000000020080216,7600110000000020080201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080238,Lleras Camargo,7600110000000020080302,7600110000000020080221,7600110000000020070201,7600110000000020080305,7600110000000020080227,7600110000000020080306,7600110000000020070115,7600110000000020080322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080302,Lleras Camargo,7600110000000020080322,7600110000000020080319,7600110000000020080238,7600110000000020070311,7600110000000020080305,7600110000000020080304,7600110000000020070306,7600110000000020070310,7600110000000020070201,7600110000000020080303,7600110000000020070202,7600110000000020080306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080303,Lleras Camargo,7600110000000020080314,7600110000000020080319,7600110000000020070306,7600110000000020080302,7600110000000020080304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080304,Lleras Camargo,7600110000000020080307,7600110000000020080319,7600110000000020080305,7600110000000020080302,7600110000000020080314,7600110000000020080313,7600110000000020080303,7600110000000020080306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080305,Lleras Camargo,7600110000000020080304,7600110000000020080306,7600110000000020080307,7600110000000020080302,7600110000000020080238,7600110000000020080319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080306,Lleras Camargo,7600110000000020080305,7600110000000020080307,7600110000000020080227,7600110000000020080238,7600110000000020080304,7600110000000020080302,7600110000000020080221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080307,Lleras Camargo,7600110000000020080310,7600110000000020080227,7600110000000020080309,7600110000000020080304,7600110000000020080305,7600110000000020080306,7600110000000020080313,7600110000000020080317,7600110000000020080214,7600110000000020080314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080309,Tierra Blanca,7600110000000020080311,7600110000000020080307,7600110000000020080321,7600110000000020080313,7600110000000020080310,7600110000000020080317,7600110000000020080320,7600110000000020080215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080310,Tierra Blanca,7600110000000020080215,7600110000000020080307,7600110000000020080309,7600110000000020080227,7600110000000020080214,7600110000000020080321,7600110000000020080320,7600110000000020080311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080311,Tierra Blanca,7600110000000020080320,7600110000000020080309,7600110000000020080312,7600110000000020080321,7600110000000020080317,7600110000000020080310,7600110000000020080215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080312,Tierra Blanca,7600110000000020080320,7600110000000020080311,7600110000000020080317,7600110000000020090316,7600110000000020090308,7600110000000020110135,7600110000000020110102,7600110000000020080215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020080313,Siloé,7600110000000020080317,7600110000000020080309,7600110000000020080314,7600110000000020080307,7600110000000020080304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080314,Lleras Camargo,7600110000000020080315,7600110000000020080303,7600110000000020070305,7600110000000020080313,7600110000000020070306,7600110000000020110220,7600110000000020080304,7600110000000020080317,7600110000000020080319,7600110000000020080307,7600110000000020110219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080315,Lleras Camargo,7600110000000020080318,7600110000000020070305,7600110000000020110220,7600110000000020060435,7600110000000020080314,7600110000000020070304,7600110000000020080317,7600110000000020110219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020080317,Siloé,7600110000000020080313,7600110000000020110135,7600110000000020110102,7600110000000020080312,7600110000000020110219,7600110000000020080309,7600110000000020080311,7600110000000020080314,7600110000000020110220,7600110000000020080307,7600110000000020080315,7600110000000020090308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080318,Lleras Camargo,7600110000000020080315,7600110000000020060435,7600110000000020110220,7600110000000020120117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080319,Lleras Camargo,7600110000000020080302,7600110000000020080304,7600110000000020080303,7600110000000020080305,7600110000000020080314,7600110000000020070306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080320,Tierra Blanca,7600110000000020080321,7600110000000020080311,7600110000000020080215,7600110000000020080312,7600110000000020090316,7600110000000020080310,7600110000000020090321,7600110000000020080309,7600110000000020090305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020080321,Tierra Blanca,7600110000000020080320,7600110000000020080309,7600110000000020080311,7600110000000020080310,7600110000000020080215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020080322,Lleras Camargo,7600110000000020080302,7600110000000020070202,7600110000000020070201,7600110000000020070311,7600110000000020070310,7600110000000020080238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090101,Siloé,7600110000000020090104,7600110000000020090102,7600110000000020080101,7600110000000020040109,7600110000000020030101,7600110000000020090204,7600110000000020040110,7600110000000020090103,7600110000000020080102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090102,Siloé,7600110000000020090103,7600110000000020090204,7600110000000020090101,7600110000000020090104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090103,Siloé,7600110000000020090104,7600110000000020090106,7600110000000020090102,7600110000000020090107,7600110000000020090205,7600110000000020090204,7600110000000020090101,7600110000000020090105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090104,Siloé,7600110000000020090101,7600110000000020090103,7600110000000020090105,7600110000000020090106,7600110000000020040110,7600110000000020090102,7600110000000020040109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090105,Siloé,7600110000000020090106,7600110000000020090104,7600110000000020090111,7600110000000020090110,7600110000000020040111,7600110000000020040110,7600110000000020090103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090106,Siloé,7600110000000020090110,7600110000000020090103,7600110000000020090105,7600110000000020090109,7600110000000020090107,7600110000000020090108,7600110000000020090104,7600110000000020090111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090107,Siloé,7600110000000020090108,7600110000000020090205,7600110000000020090103,7600110000000020090106,7600110000000020090109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090108,Siloé,7600110000000020090109,7600110000000020090107,7600110000000020090205,7600110000000020090214,7600110000000020090408,7600110000000020090422,7600110000000020090106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090109,Siloé,7600110000000020090108,7600110000000020090110,7600110000000020090106,7600110000000020090422,7600110000000020100101,7600110000000020090107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090110,Siloé,7600110000000020090113,7600110000000020090106,7600110000000020090109,7600110000000020100101,7600110000000020090111,7600110000000020090422,7600110000000020090112,7600110000000020090105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090111,Siloé,7600110000000020090112,7600110000000020090113,7600110000000020090110,7600110000000020090105,7600110000000020040117,7600110000000020090106,7600110000000020040111,7600110000000020040112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090112,Siloé,7600110000000020090113,7600110000000020090114,7600110000000020090111,7600110000000020040117,7600110000000020090110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090113,Siloé,7600110000000020090110,7600110000000020090112,7600110000000020090114,7600110000000020100101,7600110000000020090111,7600110000000020100103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090114,Siloé,7600110000000020090112,7600110000000020090113,7600110000000020100103,7600110000000020100101,7600110000000020100104,7600110000000020040117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090201,Siloé,7600110000000020090202,7600110000000020090208,7600110000000020080109,7600110000000020080102,7600110000000020080105,7600110000000020090207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090202,Siloé,7600110000000020090201,7600110000000020090208,7600110000000020090204,7600110000000020090211,7600110000000020090207,7600110000000020080102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090203,Siloé,7600110000000020090233,7600110000000020090213,7600110000000020090232,7600110000000020090423,7600110000000020090210,7600110000000020090212,7600110000000020090207,7600110000000020090205,7600110000000020090214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090204,Siloé,7600110000000020090205,7600110000000020090211,7600110000000020090202,7600110000000020090102,7600110000000020090103,7600110000000020090233,7600110000000020080102,7600110000000020090101,7600110000000020080101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090205,Siloé,7600110000000020090204,7600110000000020090211,7600110000000020090233,7600110000000020090108,7600110000000020090214,7600110000000020090107,7600110000000020090103,7600110000000020090213,7600110000000020090203,7600110000000020090232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090207,Siloé,7600110000000020090208,7600110000000020090210,7600110000000020090202,7600110000000020090231,7600110000000020090232,7600110000000020090211,7600110000000020090203,7600110000000020090201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090208,Siloé,7600110000000020090229,7600110000000020090231,7600110000000020090201,7600110000000020090207,7600110000000020090202,7600110000000020080110,7600110000000020090301,7600110000000020090210,7600110000000020080105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090210,Siloé,7600110000000020090231,7600110000000020090207,7600110000000020090318,7600110000000020090212,7600110000000020090232,7600110000000020090203,7600110000000020090208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090211,Siloé,7600110000000020090233,7600110000000020090232,7600110000000020090204,7600110000000020090205,7600110000000020090202,7600110000000020090207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090212,Siloé,7600110000000020090401,7600110000000020090318,7600110000000020090210,7600110000000020090423,7600110000000020090203,7600110000000020090231,7600110000000020090417,7600110000000020090213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090213,Siloé,7600110000000020090216,7600110000000020090203,7600110000000020090423,7600110000000020090233,7600110000000020090214,7600110000000020090205,7600110000000020090212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090214,Siloé,7600110000000020090216,7600110000000020090408,7600110000000020090205,7600110000000020090213,7600110000000020090108,7600110000000020090233,7600110000000020090203,7600110000000020090422,7600110000000020090407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090216,Siloé,7600110000000020090213,7600110000000020090423,7600110000000020090407,7600110000000020090408,7600110000000020090214,7600110000000020090430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090229,Siloé,7600110000000020090231,7600110000000020090318,7600110000000020090208,7600110000000020090301,7600110000000020090317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090231,Siloé,7600110000000020090229,7600110000000020090318,7600110000000020090208,7600110000000020090210,7600110000000020090207,7600110000000020090212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090232,Siloé,7600110000000020090203,7600110000000020090211,7600110000000020090233,7600110000000020090207,7600110000000020090210,7600110000000020090205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090233,Siloé,7600110000000020090211,7600110000000020090203,7600110000000020090232,7600110000000020090205,7600110000000020090213,7600110000000020090214,7600110000000020090204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090301,Tierra Blanca,7600110000000020090317,7600110000000020080208,7600110000000020080110,7600110000000020090318,7600110000000020090229,7600110000000020090208,7600110000000020090319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090305,Tierra Blanca,7600110000000020090319,7600110000000020090307,7600110000000020090318,7600110000000020090321,7600110000000020080215,7600110000000020090306,7600110000000020090316,7600110000000020080320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090306,Siloé,7600110000000020090318,7600110000000020090315,7600110000000020090425,7600110000000020090431,7600110000000020090310,7600110000000020090307,7600110000000020090419,7600110000000020090305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090307,Tierra Blanca,7600110000000020090310,7600110000000020090305,7600110000000020090321,7600110000000020090308,7600110000000020090306,7600110000000020090318,7600110000000020090316,7600110000000020090315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090308,Siloé,7600110000000020090316,7600110000000020090310,7600110000000020090314,7600110000000020080312,7600110000000020110135,7600110000000020090307,7600110000000020110122,7600110000000020080317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090310,Siloé,7600110000000020090308,7600110000000020090314,7600110000000020090307,7600110000000020090311,7600110000000020090315,7600110000000020090320,7600110000000020090306,7600110000000020090318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090311,Siloé,7600110000000020090315,7600110000000020090320,7600110000000020090310,7600110000000020110126,7600110000000020090314,7600110000000020110117,7600110000000020090419,7600110000000020090426,7600110000000020110105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090314,Siloé,7600110000000020090310,7600110000000020090308,7600110000000020090320,7600110000000020110105,7600110000000020110122,7600110000000020090311,7600110000000020110135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090315,Siloé,7600110000000020090306,7600110000000020090311,7600110000000020090419,7600110000000020090310,7600110000000020110126,7600110000000020090425,7600110000000020090318,7600110000000020090426,7600110000000020090307,7600110000000020090424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090316,Tierra Blanca,7600110000000020090308,7600110000000020090321,7600110000000020080320,7600110000000020080312,7600110000000020080215,7600110000000020090307,7600110000000020090305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090317,Tierra Blanca,7600110000000020090301,7600110000000020090319,7600110000000020090322,7600110000000020090318,7600110000000020080208,7600110000000020090229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090318,Siloé,7600110000000020090306,7600110000000020090229,7600110000000020090231,7600110000000020090319,7600110000000020090317,7600110000000020090401,7600110000000020090301,7600110000000020090322,7600110000000020090305,7600110000000020090212,7600110000000020090210,7600110000000020090431,7600110000000020090307,7600110000000020090425,7600110000000020090315,7600110000000020090310,7600110000000020090417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090319,Tierra Blanca,7600110000000020090305,7600110000000020080222,7600110000000020080208,7600110000000020090317,7600110000000020090322,7600110000000020090318,7600110000000020080215,7600110000000020090301,7600110000000020080214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090320,Siloé,7600110000000020090311,7600110000000020090314,7600110000000020110117,7600110000000020110105,7600110000000020090310,7600110000000020110126,7600110000000020110122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090321,Tierra Blanca,7600110000000020090316,7600110000000020090307,7600110000000020090305,7600110000000020080320,7600110000000020080215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7600110000000020090322,Tierra Blanca,7600110000000020090319,7600110000000020090317,7600110000000020090318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090401,Siloé,7600110000000020090212,7600110000000020090318,7600110000000020090423,7600110000000020090417,7600110000000020090431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090407,Siloé,7600110000000020090420,7600110000000020090408,7600110000000020090216,7600110000000020090430,7600110000000020090429,7600110000000020090423,7600110000000020090214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090408,Siloé,7600110000000020090420,7600110000000020090407,7600110000000020090422,7600110000000020090216,7600110000000020090214,7600110000000020090108,7600110000000020090430,7600110000000020090429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090410,Siloé,7600110000000020090411,7600110000000020090422,7600110000000020090428,7600110000000020090420,7600110000000020100123,7600110000000020090418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090411,Siloé,7600110000000020100123,7600110000000020090410,7600110000000020100124,7600110000000020090428,7600110000000020100112,7600110000000020110112,7600110000000020090418,7600110000000020100107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090417,Siloé,7600110000000020090424,7600110000000020090425,7600110000000020090431,7600110000000020090421,7600110000000020090423,7600110000000020090419,7600110000000020090401,7600110000000020090212,7600110000000020090318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090418,Siloé,7600110000000020090420,7600110000000020090428,7600110000000020110123,7600110000000020090427,7600110000000020090411,7600110000000020090410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090419,Siloé,7600110000000020090426,7600110000000020110126,7600110000000020090424,7600110000000020090425,7600110000000020090315,7600110000000020090417,7600110000000020090311,7600110000000020090306,7600110000000020090421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090420,Siloé,7600110000000020090407,7600110000000020090418,7600110000000020090428,7600110000000020090427,7600110000000020090408,7600110000000020090422,7600110000000020090429,7600110000000020090410,7600110000000020090430,7600110000000020090421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090421,Siloé,7600110000000020090429,7600110000000020090427,7600110000000020090424,7600110000000020090423,7600110000000020090417,7600110000000020090430,7600110000000020090420,7600110000000020090419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090422,Siloé,7600110000000020090420,7600110000000020100101,7600110000000020090408,7600110000000020090410,7600110000000020100102,7600110000000020090108,7600110000000020100123,7600110000000020090109,7600110000000020090110,7600110000000020090428,7600110000000020090214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090423,Siloé,7600110000000020090421,7600110000000020090417,7600110000000020090216,7600110000000020090430,7600110000000020090203,7600110000000020090213,7600110000000020090429,7600110000000020090401,7600110000000020090212,7600110000000020090407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090424,Siloé,7600110000000020090417,7600110000000020090426,7600110000000020090421,7600110000000020090427,7600110000000020090419,7600110000000020090315,7600110000000020110123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090425,Siloé,7600110000000020090417,7600110000000020090306,7600110000000020090419,7600110000000020090431,7600110000000020090315,7600110000000020090318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090426,Siloé,7600110000000020090419,7600110000000020090424,7600110000000020110123,7600110000000020090427,7600110000000020110126,7600110000000020110117,7600110000000020090311,7600110000000020090315,7600110000000020110134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090427,Siloé,7600110000000020090421,7600110000000020110123,7600110000000020090424,7600110000000020090429,7600110000000020090420,7600110000000020090426,7600110000000020090418,7600110000000020090428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090428,Siloé,7600110000000020090420,7600110000000020090418,7600110000000020110112,7600110000000020110123,7600110000000020090410,7600110000000020090411,7600110000000020090422,7600110000000020090427,7600110000000020110111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090429,Siloé,7600110000000020090421,7600110000000020090430,7600110000000020090427,7600110000000020090423,7600110000000020090420,7600110000000020090407,7600110000000020090408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090430,Siloé,7600110000000020090429,7600110000000020090423,7600110000000020090216,7600110000000020090407,7600110000000020090420,7600110000000020090421,7600110000000020090408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020090431,Siloé,7600110000000020090417,7600110000000020090306,7600110000000020090425,7600110000000020090401,7600110000000020090318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100101,Siloé,7600110000000020090422,7600110000000020100102,7600110000000020100123,7600110000000020090113,7600110000000020090110,7600110000000020100103,7600110000000020090109,7600110000000020090114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100102,Siloé,7600110000000020100123,7600110000000020100101,7600110000000020090422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100103,Siloé,7600110000000020090114,7600110000000020100101,7600110000000020100104,7600110000000020090113,7600110000000020100105,7600110000000020100123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100104,Siloé,7600110000000020100111,7600110000000020100107,7600110000000020100103,7600110000000020100105,7600110000000020090114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100105,Siloé,7600110000000020100120,7600110000000020100123,7600110000000020100107,7600110000000020100103,7600110000000020100104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100107,Siloé,7600110000000020100124,7600110000000020100123,7600110000000020100105,7600110000000020100120,7600110000000020100111,7600110000000020100104,7600110000000020090411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100111,Siloé,7600110000000020100124,7600110000000020100117,7600110000000020100107,7600110000000020100112,7600110000000020100104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100112,Siloé,7600110000000020100126,7600110000000020100117,7600110000000020100124,7600110000000020110130,7600110000000020100111,7600110000000020110112,7600110000000020090411,7600110000000020110131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100115,Siloé,7600110000000020100220,7600110000000020100118,7600110000000020100126,7600110000000020100225,7600110000000020110116,7600110000000020110131,7600110000000020100226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100117,Siloé,7600110000000020100125,7600110000000020100118,7600110000000020100112,7600110000000020100126,7600110000000020100111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100118,Siloé,7600110000000020100117,7600110000000020100125,7600110000000020100126,7600110000000020100115,7600110000000020100202,7600110000000020100225,7600110000000020100201,7600110000000020100226,7600110000000020100221,7600110000000020100220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
